Country,Category,Series,Data Type,Data,Values,Date,Regional Data,Survey Topic,Type of business,Economic segment,Inflation Type,Inflation sub segment
United Kingdom,Transport,Timeseries,Data Series,Cycling %,129,01/10/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,60,02/10/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,60,03/10/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,70,04/10/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,95,05/10/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,84,06/10/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,127,07/10/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,109,08/10/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,95,09/10/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,126,10/10/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,166,11/10/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,79,12/10/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,117,13/10/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,142,14/10/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,115,15/10/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,102,16/10/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,138,17/10/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,154,18/10/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,92,19/10/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,76,20/10/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,62,21/10/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,106,22/10/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,74,23/10/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,83,24/10/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,126,25/10/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,74,26/10/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,50,27/10/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,81,28/10/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,69,29/10/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,75,30/10/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,79,31/10/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,83,01/11/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,70,02/11/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,70,03/11/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,110,04/11/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,106,05/11/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,95,06/11/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,172,07/11/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,118,08/11/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,76,09/11/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,78,10/11/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,95,11/11/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,111,12/11/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,89,13/11/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,72,14/11/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,91,15/11/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,82,16/11/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,80,17/11/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,77,18/11/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,99,19/11/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,67,20/11/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,130,21/11/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,174,22/11/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,78,23/11/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,73,24/11/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,80,25/11/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,107,26/11/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,76,27/11/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,112,28/11/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,134,29/11/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,66,30/11/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,77,01/12/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,94,02/12/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,63,03/12/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,73,04/12/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,108,05/12/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,83,06/12/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,72,07/12/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,68,08/12/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,86,09/12/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,87,10/12/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,77,11/12/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,112,12/12/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,51,13/12/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,77,14/12/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,77,15/12/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,76,16/12/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,104,17/12/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,59,18/12/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,97,19/12/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,121,20/12/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,50,21/12/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,65,22/12/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,50,23/12/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,83,24/12/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,27,25/12/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,72,26/12/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,93,27/12/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,55,28/12/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,50,29/12/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,68,30/12/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,53,31/12/2020,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,38,01/01/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,85,02/01/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,86,03/01/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,64,04/01/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,54,05/01/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,69,06/01/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,59,07/01/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,47,08/01/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,87,09/01/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,95,10/01/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,70,11/01/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,60,12/01/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,63,13/01/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,41,14/01/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,58,15/01/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,66,16/01/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,152,17/01/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,82,18/01/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,51,19/01/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,50,20/01/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,82,21/01/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,87,22/01/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,117,23/01/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,43,24/01/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,44,25/01/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,40,26/01/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,84,27/01/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,85,28/01/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,74,29/01/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,72,30/01/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,104,31/01/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,63,01/02/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,46,02/02/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,84,03/02/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,90,04/02/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,87,05/02/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,121,06/02/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,60,07/02/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,42,08/02/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,37,09/02/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,54,10/02/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,47,11/02/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,41,12/02/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,60,13/02/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,61,14/02/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,90,15/02/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,59,16/02/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,78,17/02/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,91,18/02/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,66,19/02/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,132,20/02/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,165,21/02/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,75,22/02/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,71,23/02/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,87,24/02/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,113,25/02/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,117,26/02/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,204,27/02/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,198,28/02/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,81,01/03/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,76,02/03/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,80,03/03/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,90,04/03/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,87,05/03/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,152,06/03/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,168,07/03/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,87,08/03/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,107,09/03/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,68,10/03/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,79,11/03/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,84,12/03/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,98,13/03/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,117,14/03/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,89,15/03/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,76,16/03/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,112,17/03/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,103,18/03/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,88,19/03/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,163,20/03/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,180,21/03/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,99,22/03/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,82,23/03/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,100,24/03/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,111,25/03/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,62,26/03/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,169,27/03/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,95,28/03/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,100,29/03/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,121,30/03/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,129,31/03/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,104,01/04/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,100,02/04/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,137,03/04/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,153,04/04/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,60,05/04/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,58,06/04/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,76,07/04/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,96,08/04/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,77,09/04/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,113,10/04/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,142,11/04/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,80,12/04/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,88,13/04/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,108,14/04/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,101,15/04/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,88,16/04/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,152,17/04/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,155,18/04/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,94,19/04/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,95,20/04/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,105,21/04/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,124,22/04/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,101,23/04/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,162,24/04/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,143,25/04/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,86,26/04/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,82,27/04/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,83,28/04/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,115,29/04/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,89,30/04/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,132,01/05/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,140,02/05/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,48,03/05/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,64,04/05/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,104,05/05/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,114,06/05/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,106,07/05/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,62,08/05/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,146,09/05/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,78,10/05/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,83,11/05/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,112,12/05/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,92,13/05/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,101,14/05/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,79,18/05/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,96,19/05/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,87,20/05/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,60,21/05/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,114,22/05/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,96,23/05/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,67,24/05/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,71,25/05/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,104,26/05/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,128,27/05/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,83,28/05/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,133,29/05/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,132,30/05/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,110,31/05/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,87,01/06/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,106,02/06/2021,,,,,,
United Kingdom,Transport,Timeseries,Data Series,Cycling %,106,03/06/2021,,,,,,
